COUNTY,ZIP,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
01041,36071,0.04295290000,0.03863990000,0.04526750000,0.04272990000
01041,36046,0.05789300000,0.02163830000,0.01234570000,0.05443810000
01041,36041,0.08491710000,0.04791340000,0.01646090000,0.08085660000
01041,36034,0.00241679000,0.00000000000,0.00411523000,0.00230161000
01041,36035,0.11172100000,0.05409580000,0.41975300000,0.11548100000
01041,36037,0.00021970800,0.00000000000,0.00000000000,0.00020014000
01041,36036,0.04306270000,0.01545600000,0.00000000000,0.04022820000
01041,36028,0.12248700000,0.04945900000,0.01646090000,0.11518100000
01043,35016,0.02164400000,0.01247540000,0.01144490000,0.02083860000
01043,35055,0.23974400000,0.55384100000,0.53361900000,0.26644500000
01043,35058,0.12378100000,0.12344100000,0.10014300000,0.12337700000
01043,35077,0.15417300000,0.11982900000,0.12875500000,0.15136100000
01043,35087,0.01214180000,0.00229810000,0.00572246000,0.01134980000
01043,35179,0.10701400000,0.04858830000,0.08297570000,0.10253900000
01043,35976,0.00010055300,0.00000000000,0.00000000000,0.00009190120
01043,35622,0.01772250000,0.00196980000,0.01001430000,0.01649630000
01043,35621,0.00208648000,0.00065659900,0.00000000000,0.00195290000
01043,35619,0.00032679700,0.00000000000,0.00000000000,0.00029867900
01043,35541,0.00017596800,0.00000000000,0.00000000000,0.00016082700
01043,35540,0.00143288000,0.00032829900,0.00000000000,0.00133257000
01043,35098,0.01510810000,0.00393959000,0.00000000000,0.01408390000
01043,35083,0.03562090000,0.01214710000,0.01144490000,0.03358990000
01043,35070,0.00000000000,0.00032829900,0.00000000000,0.00002297530
01043,35057,0.15683800000,0.08864080000,0.09155940000,0.15101700000
01043,35053,0.04811460000,0.00820749000,0.01430620000,0.04477890000
01043,35019,0.02063850000,0.01149050000,0.01001430000,0.01982770000
01043,35033,0.04333840000,0.01181880000,0.00000000000,0.04043650000
01045,36303,0.04174590000,0.06550720000,0.09624800000,0.04455000000
01045,36352,0.02401420000,0.00927536000,0.00000000000,0.02250110000
01045,36360,0.43957200000,0.52115900000,0.48939600000,0.44602700000
01045,36374,0.01760770000,0.01507250000,0.00163132000,0.01707370000
01045,36371,0.00000000000,0.00057971000,0.00000000000,0.00003769030
01045,36362,0.08584770000,0.00637681000,0.02446980000,0.07926280000
01045,36353,0.01062250000,0.00521739000,0.00000000000,0.01002560000
01045,36350,0.09948750000,0.03826090000,0.13703100000,0.09637420000
01045,36317,0.00099198100,0.00000000000,0.00000000000,0.00090456800
01045,36322,0.18959200000,0.30029000000,0.20554600000,0.19715800000
01045,36345,0.00347194000,0.00115942000,0.00000000000,0.00324137000
01045,36330,0.06551210000,0.03246380000,0.04567700000,0.06290520000
01045,36311,0.02153430000,0.00463768000,0.00000000000,0.01993820000
01047,36701,0.55961000000,0.60009300000,0.65775100000,0.56984500000
01047,36759,0.03999320000,0.01393400000,0.00099058900,0.03515570000
01047,36767,0.03628080000,0.00510915000,0.04903420000,0.03479700000
01047,36775,0.01818260000,0.00696702000,0.00247647000,0.01617880000
01047,36785,0.00679210000,0.00278681000,0.00049529500,0.00602669000
01047,36773,0.00772022000,0.00139340000,0.00148588000,0.00678003000
01047,36761,0.01784510000,0.01625640000,0.00099058900,0.01650170000
01047,36758,0.01641070000,0.00418021000,0.00099058900,0.01434930000
01047,36703,0.28569000000,0.34602900000,0.27984200000,0.28992700000
01047,36749,0.01147490000,0.00325128000,0.00594354000,0.01043910000
01049,35765,0.00210620000,0.00000000000,0.00384615000,0.00201005000
01049,35959,0.00086162900,0.00000000000,0.00000000000,0.00079810800
01049,35962,0.09079010000,0.03698070000,0.05192310000,0.08705290000
01049,35966,0.02134920000,0.01013170000,0.00576923000,0.02045520000
01049,35989,0.04697470000,0.01114490000,0.00961538000,0.04430980000
01049,35988,0.02610420000,0.01469100000,0.02692310000,0.02545080000
01049,35986,0.10789500000,0.09878420000,0.08076920000,0.10694600000
01049,35984,0.02939110000,0.01874370000,0.00961538000,0.02846590000
01049,35983,0.00057441900,0.00000000000,0.00000000000,0.00053207200
01049,35981,0.03389070000,0.02583590000,0.06153850000,0.03384570000
01049,35979,0.01244570000,0.00202634000,0.00000000000,0.01164650000
01049,35978,0.06861120000,0.01874370000,0.03653850000,0.06520840000
01049,35975,0.01512640000,0.00354610000,0.00000000000,0.01421810000
01049,35974,0.02393410000,0.02026340000,0.00769231000,0.02347030000
01049,35971,0.06650500000,0.04255320000,0.04423080000,0.06476500000
