State,FIPS,Region
UTAH,49009,Intermountain
UTAH,49011,Intermountain
UTAH,49013,Intermountain
UTAH,49015,Intermountain
UTAH,49017,Intermountain
UTAH,49019,Intermountain
UTAH,49021,Intermountain
UTAH,49023,Intermountain
UTAH,49025,Intermountain
UTAH,49027,Intermountain
UTAH,49029,Intermountain
UTAH,49031,Intermountain
UTAH,49033,Intermountain
UTAH,49035,Intermountain
UTAH,49037,Intermountain
UTAH,49039,Intermountain
UTAH,49041,Intermountain
UTAH,49043,Intermountain
UTAH,49045,Intermountain
UTAH,49047,Intermountain
UTAH,49049,Intermountain
UTAH,49051,Intermountain
UTAH,49053,Intermountain
UTAH,49055,Intermountain
UTAH,49057,Intermountain
VERMONT,50001,New.England
VERMONT,50003,New.England
VERMONT,50005,New.England
VERMONT,50007,New.England
VERMONT,50009,New.England
VERMONT,50011,New.England
VERMONT,50013,New.England
VERMONT,50015,New.England
VERMONT,50017,New.England
VERMONT,50019,New.England
VERMONT,50021,New.England
VERMONT,50023,New.England
VERMONT,50025,New.England
VERMONT,50027,New.England
VIRGINIA,51001,Mid-Atlantic
VIRGINIA,51003,Mid-Atlantic
VIRGINIA,51005,Mid-Atlantic
VIRGINIA,51007,Mid-Atlantic
VIRGINIA,51009,Mid-Atlantic
VIRGINIA,51011,Mid-Atlantic
VIRGINIA,51013,Mid-Atlantic
VIRGINIA,51015,Mid-Atlantic
VIRGINIA,51017,Mid-Atlantic
VIRGINIA,51019,Mid-Atlantic
VIRGINIA,51021,Mid-Atlantic
VIRGINIA,51023,Mid-Atlantic
VIRGINIA,51025,Mid-Atlantic
VIRGINIA,51027,Mid-Atlantic
VIRGINIA,51029,Mid-Atlantic
VIRGINIA,51031,Mid-Atlantic
VIRGINIA,51033,Mid-Atlantic
VIRGINIA,51035,Mid-Atlantic
VIRGINIA,51036,Mid-Atlantic
VIRGINIA,51037,Mid-Atlantic
VIRGINIA,51041,Mid-Atlantic
VIRGINIA,51043,Mid-Atlantic
VIRGINIA,51045,Mid-Atlantic
VIRGINIA,51047,Mid-Atlantic
VIRGINIA,51049,Mid-Atlantic
VIRGINIA,51051,Mid-Atlantic
VIRGINIA,51053,Mid-Atlantic
VIRGINIA,51057,Mid-Atlantic
VIRGINIA,51059,Mid-Atlantic
VIRGINIA,51061,Mid-Atlantic
VIRGINIA,51063,Mid-Atlantic
VIRGINIA,51065,Mid-Atlantic
VIRGINIA,51067,Mid-Atlantic
VIRGINIA,51069,Mid-Atlantic
VIRGINIA,51071,Mid-Atlantic
VIRGINIA,51073,Mid-Atlantic
VIRGINIA,51075,Mid-Atlantic
VIRGINIA,51077,Mid-Atlantic
VIRGINIA,51079,Mid-Atlantic
VIRGINIA,51081,Mid-Atlantic
VIRGINIA,51083,Mid-Atlantic
VIRGINIA,51085,Mid-Atlantic
VIRGINIA,51087,Mid-Atlantic
VIRGINIA,51089,Mid-Atlantic
VIRGINIA,51091,Mid-Atlantic
VIRGINIA,51093,Mid-Atlantic
VIRGINIA,51095,Mid-Atlantic
VIRGINIA,51097,Mid-Atlantic
VIRGINIA,51099,Mid-Atlantic
VIRGINIA,51101,Mid-Atlantic
VIRGINIA,51103,Mid-Atlantic
VIRGINIA,51105,Mid-Atlantic
VIRGINIA,51107,Mid-Atlantic
VIRGINIA,51109,Mid-Atlantic
VIRGINIA,51111,Mid-Atlantic
VIRGINIA,51113,Mid-Atlantic
VIRGINIA,51115,Mid-Atlantic
VIRGINIA,51117,Mid-Atlantic
VIRGINIA,51119,Mid-Atlantic
VIRGINIA,51121,Mid-Atlantic
VIRGINIA,51125,Mid-Atlantic
VIRGINIA,51127,Mid-Atlantic
VIRGINIA,51131,Mid-Atlantic
VIRGINIA,51133,Mid-Atlantic
VIRGINIA,51135,Mid-Atlantic
VIRGINIA,51137,Mid-Atlantic
VIRGINIA,51139,Mid-Atlantic
VIRGINIA,51141,Mid-Atlantic
VIRGINIA,51143,Mid-Atlantic
VIRGINIA,51145,Mid-Atlantic
VIRGINIA,51147,Mid-Atlantic
VIRGINIA,51149,Mid-Atlantic
VIRGINIA,51153,Mid-Atlantic
VIRGINIA,51155,Mid-Atlantic
VIRGINIA,51157,Mid-Atlantic
VIRGINIA,51159,Mid-Atlantic
VIRGINIA,51161,Mid-Atlantic
VIRGINIA,51163,Mid-Atlantic
VIRGINIA,51165,Mid-Atlantic
VIRGINIA,51167,Mid-Atlantic
VIRGINIA,51169,Mid-Atlantic
VIRGINIA,51171,Mid-Atlantic
VIRGINIA,51173,Mid-Atlantic
VIRGINIA,51175,Mid-Atlantic
VIRGINIA,51177,Mid-Atlantic
VIRGINIA,51179,Mid-Atlantic
VIRGINIA,51181,Mid-Atlantic
VIRGINIA,51183,Mid-Atlantic
VIRGINIA,51185,Mid-Atlantic
VIRGINIA,51187,Mid-Atlantic
VIRGINIA,51191,Mid-Atlantic
VIRGINIA,51193,Mid-Atlantic
VIRGINIA,51195,Mid-Atlantic
VIRGINIA,51197,Mid-Atlantic
VIRGINIA,51199,Mid-Atlantic
VIRGINIA,51510,Mid-Atlantic
VIRGINIA,51515,Mid-Atlantic
VIRGINIA,51520,Mid-Atlantic
VIRGINIA,51530,Mid-Atlantic
VIRGINIA,51540,Mid-Atlantic
VIRGINIA,51550,Mid-Atlantic
VIRGINIA,51570,Mid-Atlantic
VIRGINIA,51580,Mid-Atlantic
VIRGINIA,51590,Mid-Atlantic
VIRGINIA,51595,Mid-Atlantic
VIRGINIA,51600,Mid-Atlantic
VIRGINIA,51610,Mid-Atlantic
VIRGINIA,51620,Mid-Atlantic
VIRGINIA,51630,Mid-Atlantic
VIRGINIA,51640,Mid-Atlantic
VIRGINIA,51650,Mid-Atlantic
VIRGINIA,51660,Mid-Atlantic
VIRGINIA,51670,Mid-Atlantic
VIRGINIA,51678,Mid-Atlantic
VIRGINIA,51680,Mid-Atlantic
VIRGINIA,51683,Mid-Atlantic
VIRGINIA,51685,Mid-Atlantic
VIRGINIA,51690,Mid-Atlantic
VIRGINIA,51700,Mid-Atlantic
VIRGINIA,51710,Mid-Atlantic
VIRGINIA,51720,Mid-Atlantic
VIRGINIA,51730,Mid-Atlantic
VIRGINIA,51735,Mid-Atlantic
VIRGINIA,51740,Mid-Atlantic
VIRGINIA,51750,Mid-Atlantic
VIRGINIA,51760,Mid-Atlantic
VIRGINIA,51770,Mid-Atlantic
VIRGINIA,51775,Mid-Atlantic
VIRGINIA,51790,Mid-Atlantic
VIRGINIA,51800,Mid-Atlantic
VIRGINIA,51810,Mid-Atlantic
VIRGINIA,51820,Mid-Atlantic
VIRGINIA,51830,Mid-Atlantic
VIRGINIA,51840,Mid-Atlantic
WASHINGTON,53001,Pacific.Northwest
WASHINGTON,53003,Pacific.Northwest
WASHINGTON,53005,Pacific.Northwest
WASHINGTON,53007,Pacific.Northwest
WASHINGTON,53009,Pacific.Northwest
WASHINGTON,53011,Pacific.Northwest
WASHINGTON,53013,Pacific.Northwest
WASHINGTON,53015,Pacific.Northwest
WASHINGTON,53017,Pacific.Northwest
WASHINGTON,53019,Pacific.Northwest
WASHINGTON,53021,Pacific.Northwest
WASHINGTON,53023,Pacific.Northwest
WASHINGTON,53025,Pacific.Northwest
WASHINGTON,53027,Pacific.Northwest
WASHINGTON,53029,Pacific.Northwest
WASHINGTON,53031,Pacific.Northwest
WASHINGTON,53033,Pacific.Northwest
WASHINGTON,53035,Pacific.Northwest
WASHINGTON,53037,Pacific.Northwest
WASHINGTON,53039,Pacific.Northwest
WASHINGTON,53041,Pacific.Northwest
WASHINGTON,53043,Pacific.Northwest
WASHINGTON,53045,Pacific.Northwest
WASHINGTON,53047,Pacific.Northwest
WASHINGTON,53049,Pacific.Northwest
WASHINGTON,53051,Pacific.Northwest
WASHINGTON,53053,Pacific.Northwest
WASHINGTON,53055,Pacific.Northwest
WASHINGTON,53057,Pacific.Northwest
WASHINGTON,53059,Pacific.Northwest
WASHINGTON,53061,Pacific.Northwest
WASHINGTON,53063,Pacific.Northwest
WASHINGTON,53065,Pacific.Northwest
WASHINGTON,53067,Pacific.Northwest
WASHINGTON,53069,Pacific.Northwest
WASHINGTON,53071,Pacific.Northwest
WASHINGTON,53073,Pacific.Northwest
WASHINGTON,53075,Pacific.Northwest
WASHINGTON,53077,Pacific.Northwest
WEST VIRGINIA,54001,Mid-Atlantic
WEST VIRGINIA,54003,Mid-Atlantic
WEST VIRGINIA,54005,Mid-Atlantic
WEST VIRGINIA,54007,Mid-Atlantic
WEST VIRGINIA,54009,Mid-Atlantic
WEST VIRGINIA,54011,Mid-Atlantic
WEST VIRGINIA,54013,Mid-Atlantic
WEST VIRGINIA,54015,Mid-Atlantic
WEST VIRGINIA,54017,Mid-Atlantic
WEST VIRGINIA,54019,Mid-Atlantic
WEST VIRGINIA,54021,Mid-Atlantic
WEST VIRGINIA,54023,Mid-Atlantic
WEST VIRGINIA,54025,Mid-Atlantic
WEST VIRGINIA,54027,Mid-Atlantic
WEST VIRGINIA,54029,Mid-Atlantic
WEST VIRGINIA,54031,Mid-Atlantic
WEST VIRGINIA,54033,Mid-Atlantic
WEST VIRGINIA,54035,Mid-Atlantic
WEST VIRGINIA,54037,Mid-Atlantic
WEST VIRGINIA,54039,Mid-Atlantic
WEST VIRGINIA,54041,Mid-Atlantic
WEST VIRGINIA,54043,Mid-Atlantic
WEST VIRGINIA,54045,Mid-Atlantic
WEST VIRGINIA,54047,Mid-Atlantic
WEST VIRGINIA,54049,Mid-Atlantic
WEST VIRGINIA,54051,Mid-Atlantic
WEST VIRGINIA,54053,Mid-Atlantic
WEST VIRGINIA,54055,Mid-Atlantic
WEST VIRGINIA,54057,Mid-Atlantic
WEST VIRGINIA,54059,Mid-Atlantic
WEST VIRGINIA,54061,Mid-Atlantic
WEST VIRGINIA,54063,Mid-Atlantic
WEST VIRGINIA,54065,Mid-Atlantic
WEST VIRGINIA,54067,Mid-Atlantic
WEST VIRGINIA,54069,Mid-Atlantic
WEST VIRGINIA,54071,Mid-Atlantic
WEST VIRGINIA,54073,Mid-Atlantic
WEST VIRGINIA,54075,Mid-Atlantic
WEST VIRGINIA,54077,Mid-Atlantic
WEST VIRGINIA,54079,Mid-Atlantic
WEST VIRGINIA,54081,Mid-Atlantic
WEST VIRGINIA,54083,Mid-Atlantic
WEST VIRGINIA,54085,Mid-Atlantic
WEST VIRGINIA,54087,Mid-Atlantic
WEST VIRGINIA,54089,Mid-Atlantic
WEST VIRGINIA,54091,Mid-Atlantic
WEST VIRGINIA,54093,Mid-Atlantic
WEST VIRGINIA,54095,Mid-Atlantic
WEST VIRGINIA,54097,Mid-Atlantic
WEST VIRGINIA,54099,Mid-Atlantic
WEST VIRGINIA,54101,Mid-Atlantic
WEST VIRGINIA,54103,Mid-Atlantic
WEST VIRGINIA,54105,Mid-Atlantic
WEST VIRGINIA,54107,Mid-Atlantic
WEST VIRGINIA,54109,Mid-Atlantic
WISCONSIN,55001,Upper.Midwest
WISCONSIN,55003,Upper.Midwest
WISCONSIN,55005,Upper.Midwest
WISCONSIN,55007,Upper.Midwest
WISCONSIN,55009,Upper.Midwest
WISCONSIN,55011,Upper.Midwest
WISCONSIN,55013,Upper.Midwest
WISCONSIN,55015,Upper.Midwest
WISCONSIN,55017,Upper.Midwest
WISCONSIN,55019,Upper.Midwest
WISCONSIN,55021,Upper.Midwest
WISCONSIN,55023,Upper.Midwest
WISCONSIN,55025,Upper.Midwest
WISCONSIN,55027,Upper.Midwest
WISCONSIN,55029,Upper.Midwest
WISCONSIN,55031,Upper.Midwest
WISCONSIN,55033,Upper.Midwest
WISCONSIN,55035,Upper.Midwest
WISCONSIN,55037,Upper.Midwest
WISCONSIN,55039,Upper.Midwest
WISCONSIN,55041,Upper.Midwest
WISCONSIN,55043,Upper.Midwest
WISCONSIN,55045,Upper.Midwest
WISCONSIN,55047,Upper.Midwest
WISCONSIN,55049,Upper.Midwest
WISCONSIN,55051,Upper.Midwest
WISCONSIN,55053,Upper.Midwest
WISCONSIN,55055,Upper.Midwest
WISCONSIN,55057,Upper.Midwest
WISCONSIN,55059,Upper.Midwest
WISCONSIN,55061,Upper.Midwest
WISCONSIN,55063,Upper.Midwest
WISCONSIN,55065,Upper.Midwest
WISCONSIN,55067,Upper.Midwest
WISCONSIN,55069,Upper.Midwest
WISCONSIN,55071,Upper.Midwest
WISCONSIN,55073,Upper.Midwest
WISCONSIN,55075,Upper.Midwest
WISCONSIN,55077,Upper.Midwest
WISCONSIN,55078,Upper.Midwest
WISCONSIN,55079,Upper.Midwest
WISCONSIN,55081,Upper.Midwest
WISCONSIN,55083,Upper.Midwest
WISCONSIN,55085,Upper.Midwest
WISCONSIN,55087,Upper.Midwest
WISCONSIN,55089,Upper.Midwest
WISCONSIN,55091,Upper.Midwest
WISCONSIN,55093,Upper.Midwest
WISCONSIN,55095,Upper.Midwest
WISCONSIN,55097,Upper.Midwest
WISCONSIN,55099,Upper.Midwest
WISCONSIN,55101,Upper.Midwest
WISCONSIN,55103,Upper.Midwest
WISCONSIN,55105,Upper.Midwest
WISCONSIN,55107,Upper.Midwest
WISCONSIN,55109,Upper.Midwest
WISCONSIN,55111,Upper.Midwest
WISCONSIN,55113,Upper.Midwest
WISCONSIN,55115,Upper.Midwest
WISCONSIN,55117,Upper.Midwest
WISCONSIN,55119,Upper.Midwest
WISCONSIN,55121,Upper.Midwest
WISCONSIN,55123,Upper.Midwest
WISCONSIN,55125,Upper.Midwest
WISCONSIN,55127,Upper.Midwest
WISCONSIN,55129,Upper.Midwest
WISCONSIN,55131,Upper.Midwest
WISCONSIN,55133,Upper.Midwest
WISCONSIN,55135,Upper.Midwest
WISCONSIN,55137,Upper.Midwest
WISCONSIN,55139,Upper.Midwest
WISCONSIN,55141,Upper.Midwest
WYOMING,56001,Intermountain
WYOMING,56003,Intermountain
WYOMING,56005,Intermountain
WYOMING,56007,Intermountain
WYOMING,56009,Intermountain
WYOMING,56011,Intermountain
WYOMING,56013,Intermountain
WYOMING,56015,Intermountain
WYOMING,56017,Intermountain
WYOMING,56019,Intermountain
WYOMING,56021,Intermountain
WYOMING,56023,Intermountain
WYOMING,56025,Intermountain
WYOMING,56027,Intermountain
WYOMING,56029,Intermountain
WYOMING,56031,Intermountain
WYOMING,56033,Intermountain
WYOMING,56035,Intermountain
WYOMING,56037,Intermountain
WYOMING,56039,Intermountain
WYOMING,56041,Intermountain
WYOMING,56043,Intermountain
WYOMING,56045,Intermountain
