DISCLAIMER,AnimalModuleReporter.report_daily_animal_population.sim_day (simulation day),AnimalModuleReporter.report_daily_animal_population.num_animals (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.CALF_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.HEIFER_I_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.HEIFER_II_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.HEIFER_III_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.LAC_COW_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.DRY_COW_deaths (animals),AnimalModuleReporter.report_daily_animal_population.num_calves (animals),AnimalModuleReporter.report_daily_animal_population.num_heiferIs (animals),AnimalModuleReporter.report_daily_animal_population.num_heiferIIs (animals),AnimalModuleReporter.report_daily_animal_population.num_heiferIIIs (animals),AnimalModuleReporter.report_daily_animal_population.num_lactating_cows (animals),AnimalModuleReporter.report_daily_animal_population.num_dry_cows (animals),AnimalModuleReporter.report_daily_animal_population.num_cows_total (animals)
,850,198,0,0,0,0,0,0,11,45,40,1,90,11,101
,851,197,0,0,0,0,0,0,11,45,40,1,89,11,100
,852,197,0,0,0,0,0,0,11,45,40,1,89,11,100
,853,197,0,0,0,0,0,0,11,45,40,1,89,11,100
,854,197,0,0,0,0,0,0,11,45,40,1,89,11,100
,855,197,0,0,0,0,0,0,11,44,41,1,89,11,100
,856,197,0,0,0,0,0,0,10,45,41,1,90,10,100
,857,197,0,0,0,0,0,0,10,45,41,1,90,10,100
,858,196,0,0,0,0,0,0,10,45,41,1,89,10,99
,859,197,0,0,0,0,0,0,10,45,41,2,89,10,99
,860,197,0,0,0,0,0,0,10,45,41,1,90,10,100
,861,197,0,0,0,0,0,0,10,44,42,1,91,9,100
,862,197,0,0,0,0,0,0,10,44,42,1,91,9,100
,863,198,0,0,0,0,0,0,11,44,42,1,92,8,100
,864,197,0,0,0,0,0,0,11,44,42,1,91,8,99
,865,198,0,0,0,0,0,0,11,44,42,2,91,8,99
,866,198,0,0,0,0,0,0,12,44,42,1,91,8,99
,867,199,0,0,0,0,0,0,12,44,42,2,91,8,99
,868,199,0,0,0,0,0,0,11,45,42,1,91,9,100
,869,198,0,0,0,0,0,0,11,44,43,0,90,10,100
,870,199,0,0,0,0,0,0,11,44,43,1,90,10,100
,871,199,0,0,0,0,0,0,12,44,43,0,90,10,100
,872,200,0,0,0,0,0,0,11,45,43,1,90,10,100
,873,202,0,0,0,0,0,0,13,45,43,0,92,9,101
,874,202,0,0,0,0,0,0,12,46,43,0,92,9,101
,875,202,0,0,0,0,0,0,12,46,43,0,92,9,101
,876,202,0,0,0,0,0,0,12,46,43,0,93,8,101
,877,201,0,0,0,0,1,0,11,47,42,1,92,8,100
,878,201,0,0,0,0,0,0,10,48,41,2,92,8,100
,879,201,0,0,0,0,0,0,10,48,41,2,92,8,100
,880,201,0,0,0,0,0,0,10,48,41,2,91,9,100
,881,201,0,0,0,0,0,0,10,48,41,2,91,9,100
,882,201,0,0,0,0,0,0,10,47,42,2,91,9,100
,883,201,0,0,0,0,0,0,10,47,42,2,91,9,100
,884,201,0,0,0,0,0,0,9,48,41,3,91,9,100
,885,201,0,0,0,0,0,0,9,48,41,3,91,9,100
,886,201,0,0,0,0,0,0,9,48,41,3,91,9,100
,887,201,0,0,0,0,0,0,9,48,41,3,91,9,100
,888,201,0,0,0,0,0,0,8,49,41,3,91,9,100
,889,201,0,0,0,0,0,0,8,49,41,3,90,10,100
,890,201,0,0,0,0,0,0,8,49,41,3,90,10,100
,891,201,0,0,0,0,0,0,7,49,42,3,89,11,100
,892,201,0,0,0,0,0,0,7,49,42,3,90,10,100
,893,200,0,0,0,0,0,0,7,49,41,3,90,10,100
,894,200,0,0,0,0,0,0,8,49,41,3,90,9,99
,895,200,0,0,0,0,0,0,8,49,41,3,90,9,99
,896,200,0,0,0,0,0,0,8,49,41,3,90,9,99
,897,200,0,0,0,0,0,0,8,49,41,2,91,9,100
,898,201,0,0,0,0,0,0,9,49,41,1,92,9,101
,899,200,0,0,0,0,0,0,9,49,41,1,91,9,100
,900,199,0,0,0,0,0,0,9,49,41,1,90,9,99
,901,200,0,0,0,0,0,0,9,49,41,2,90,9,99
,902,200,0,0,0,0,0,0,9,49,41,1,91,9,100
,903,200,0,0,0,0,0,0,9,49,41,1,91,9,100
,904,201,0,0,0,0,0,0,10,49,40,1,93,8,101
,905,201,0,0,0,0,0,0,10,49,40,1,93,8,101
,906,201,0,0,0,0,0,0,10,49,40,1,93,8,101
,907,201,0,0,0,0,0,0,10,49,40,1,94,7,101
,908,201,0,0,0,0,0,0,9,50,40,1,94,7,101
,909,201,0,0,0,0,0,0,8,51,40,1,94,7,101
,910,200,0,0,0,0,0,0,8,51,40,1,93,7,100
,911,200,0,0,0,0,0,0,8,51,40,1,93,7,100
,912,200,0,0,0,0,0,0,8,50,41,1,93,7,100
,913,200,0,0,0,0,0,0,8,50,41,1,92,8,100
,914,200,0,0,0,0,0,0,8,50,41,1,92,8,100
,915,199,0,0,0,0,0,0,8,50,40,1,92,8,100
,916,199,0,0,0,0,0,0,8,50,40,1,92,8,100
,917,199,0,0,0,0,0,0,8,50,40,1,92,8,100
,918,199,0,0,0,0,0,0,8,50,40,1,92,8,100
,919,199,0,0,0,0,0,0,8,50,39,2,92,8,100
,920,199,0,0,0,0,0,0,8,50,39,2,92,8,100
,921,198,0,0,0,0,0,0,8,50,39,2,91,8,99
,922,198,0,0,0,0,0,0,8,50,39,2,92,7,99
,923,198,0,0,0,0,0,0,7,50,40,2,92,7,99
,924,198,0,0,0,0,0,0,7,50,40,1,94,6,100
,925,198,0,0,0,0,0,0,7,50,40,1,94,6,100
,926,198,0,0,0,0,0,0,6,51,38,3,94,6,100
,927,198,0,0,0,0,0,0,6,51,38,3,94,6,100
,928,197,0,0,0,0,0,0,6,51,38,3,92,7,99
,929,196,0,0,0,0,0,0,6,51,37,4,91,7,98
,930,195,0,0,0,0,0,0,6,50,37,4,91,7,98
,931,195,0,0,0,0,0,0,5,51,37,4,91,7,98
,932,195,0,0,0,0,0,0,5,51,37,4,91,7,98
,933,195,0,0,0,0,0,0,3,53,37,4,91,7,98
,934,195,0,0,0,0,0,0,3,53,37,4,91,7,98
,935,195,0,0,0,0,0,0,3,53,37,4,91,7,98
,936,195,0,0,0,0,0,0,3,53,37,4,91,7,98
,937,195,0,0,0,0,0,0,3,53,37,4,91,7,98
,938,194,0,0,0,0,0,0,3,53,37,4,90,7,97
,939,193,0,0,0,0,0,0,3,53,37,3,90,7,97
,940,194,0,0,0,0,0,0,3,53,37,4,90,7,97
,941,194,0,0,0,0,0,0,3,53,37,3,90,8,98
,942,194,0,0,0,0,0,0,3,53,37,3,90,8,98
,943,194,0,0,0,0,0,0,3,53,37,3,90,8,98
,944,193,0,0,0,0,0,0,3,53,37,3,89,8,97
,945,195,0,0,0,0,0,0,4,53,37,4,90,7,97
,946,198,0,0,0,0,0,0,7,53,37,1,94,6,100
,947,198,0,0,0,0,0,0,7,53,37,1,93,7,100
,948,198,0,0,0,0,0,0,7,53,37,1,93,7,100
,949,198,0,0,0,0,0,0,8,53,37,0,93,7,100
,950,199,0,0,0,0,0,0,8,53,36,2,93,7,100
,951,199,0,0,0,0,0,0,8,52,37,1,93,8,101
,952,199,0,0,0,0,0,0,8,52,37,1,93,8,101
,953,198,0,0,0,0,0,0,8,52,35,2,93,8,101
,954,198,0,0,0,0,0,0,7,53,35,2,92,9,101
,955,198,0,0,0,0,0,0,7,53,35,2,92,9,101
,956,198,0,0,0,0,0,0,7,53,35,2,92,9,101
,957,198,0,0,0,0,0,0,7,53,35,2,92,9,101
,958,198,0,0,0,0,0,0,6,54,34,3,92,9,101
,959,196,0,0,0,0,0,0,6,53,35,2,90,10,100
,960,196,0,0,0,0,0,0,6,53,35,2,90,10,100
,961,196,0,0,0,0,0,0,6,53,34,3,91,9,100
,962,196,0,0,0,0,0,0,6,53,34,3,89,11,100
,963,196,0,0,0,0,0,0,6,53,34,3,89,11,100
,964,196,0,0,0,0,0,0,5,54,34,3,88,12,100
,965,196,0,0,0,0,0,0,5,54,34,3,88,12,100
,966,195,0,0,0,0,0,0,5,54,34,3,87,12,99
,967,193,0,0,0,0,0,0,5,54,34,3,85,12,97
,968,194,0,0,0,0,0,0,5,54,34,4,85,12,97
,969,195,0,0,0,0,0,0,6,54,33,4,86,12,98
,970,196,0,0,0,0,0,0,7,54,33,3,87,12,99
,971,196,0,0,0,0,0,0,7,54,32,4,87,12,99
,972,196,0,0,0,0,0,0,7,53,33,4,87,12,99
,973,196,0,0,0,0,0,0,7,53,33,3,88,12,100
,974,195,0,0,0,0,1,0,7,53,33,3,87,12,99
,975,195,0,0,0,0,0,0,7,53,33,3,87,12,99
,976,194,0,0,0,0,0,0,7,52,33,3,87,12,99
,977,194,0,0,0,0,0,0,7,52,33,3,87,12,99
,978,194,0,0,0,0,0,0,7,52,33,3,88,11,99
,979,194,0,0,0,0,0,0,7,52,33,3,89,10,99
,980,193,0,0,0,0,0,0,7,52,33,3,87,11,98
,981,193,0,0,0,0,0,0,7,52,33,2,88,11,99
,982,192,0,0,0,0,0,0,7,52,32,2,88,11,99
,983,192,0,0,0,0,0,0,7,52,32,2,88,11,99
,984,192,0,0,0,0,0,0,7,52,32,2,88,11,99
,985,191,0,0,0,0,0,0,7,52,32,2,86,12,98
,986,192,0,0,0,0,0,0,7,52,32,3,86,12,98
,987,192,0,0,0,0,0,0,7,52,32,2,86,13,99
,988,192,0,0,0,0,0,0,7,52,32,2,86,13,99
,989,192,0,0,0,0,0,0,7,52,31,2,88,12,100
,990,191,0,0,0,0,0,0,7,52,31,2,87,12,99
,991,192,0,0,0,0,0,0,8,52,31,1,88,12,100
,992,192,0,0,0,0,0,0,8,52,30,2,87,13,100
,993,192,0,0,0,0,0,0,8,52,30,2,87,13,100
,994,192,0,0,0,0,0,0,8,52,29,3,86,14,100
,995,192,0,0,0,0,0,0,8,51,30,3,85,15,100
,996,192,0,0,0,0,0,0,8,51,30,3,85,15,100
,997,192,0,0,0,0,0,0,8,51,30,3,85,15,100
,998,192,0,0,0,0,0,0,8,51,30,3,85,15,100
,999,192,0,0,0,0,0,0,8,51,30,3,85,15,100
,1000,192,0,0,0,0,0,0,8,51,30,3,84,16,100
,1001,192,0,0,0,0,0,0,8,51,30,3,84,16,100
,1002,192,0,0,0,0,0,0,8,51,30,3,83,17,100
,1003,192,0,0,0,0,0,0,8,51,30,3,83,17,100
,1004,192,0,0,0,0,0,0,8,51,30,3,83,17,100
,1005,191,0,0,0,0,0,0,7,52,29,3,86,14,100
,1006,191,0,0,0,0,0,0,4,55,29,3,86,14,100
,1007,191,0,0,0,0,0,0,4,55,29,3,86,14,100
,1008,191,0,0,0,0,0,0,4,55,29,3,86,14,100
,1009,192,0,0,0,0,0,0,4,56,29,2,86,15,101
,1010,193,0,0,0,0,0,0,5,56,28,3,86,15,101
,1011,192,0,0,0,0,0,0,5,56,28,2,86,15,101
,1012,191,0,0,0,0,0,0,5,56,27,2,86,15,101
,1013,190,0,0,0,0,0,0,5,56,27,2,85,15,100
,1014,192,0,0,0,0,0,0,7,56,27,1,86,15,101
,1015,191,0,0,0,0,0,0,7,56,27,1,85,15,100
,1016,190,0,0,0,0,1,0,7,56,27,1,84,15,99
,1017,191,0,0,0,0,0,0,7,56,27,2,84,15,99
,1018,191,0,0,0,0,0,0,7,56,27,1,85,15,100
,1019,192,0,0,0,0,0,0,8,56,27,1,86,14,100
,1020,192,0,0,0,0,0,0,8,56,27,1,86,14,100
,1021,192,0,0,0,0,0,0,8,56,27,1,86,14,100
,1022,192,0,0,0,0,0,0,8,56,27,1,86,14,100
,1023,192,0,0,0,0,0,0,8,56,27,1,86,14,100
,1024,192,0,0,0,0,0,0,9,56,27,1,86,13,99
,1025,193,0,0,0,0,0,0,9,56,27,2,86,13,99
,1026,194,0,0,0,0,0,0,10,55,27,2,87,13,100
,1027,194,0,0,0,0,0,0,10,55,27,2,87,13,100
,1028,194,0,0,0,0,0,0,10,54,28,2,87,13,100
,1029,194,0,0,0,0,0,0,9,55,27,3,87,13,100
,1030,194,0,0,0,0,0,0,8,56,27,3,86,14,100
,1031,194,0,0,0,0,0,0,8,55,28,3,86,14,100
,1032,194,0,0,0,0,0,0,8,55,28,2,87,14,101
,1033,194,0,0,0,0,0,0,8,55,28,2,87,14,101
,1034,194,0,0,0,0,0,0,8,55,28,2,87,14,101
,1035,195,0,0,0,0,0,0,9,55,28,2,88,13,101
,1036,195,0,0,0,0,0,0,9,55,27,3,88,13,101
,1037,194,0,0,0,0,0,0,9,55,26,3,87,14,101
,1038,193,0,0,0,0,0,0,9,55,26,2,87,14,101
,1039,193,0,0,0,0,0,0,9,55,26,2,88,13,101
,1040,193,0,0,0,0,0,0,9,55,25,3,88,13,101
,1041,193,0,0,0,0,0,0,10,55,25,2,89,12,101
,1042,193,0,0,0,0,0,0,10,55,25,2,88,13,101
,1043,192,0,0,0,0,0,0,10,55,24,2,88,13,101
,1044,191,0,0,0,0,0,0,10,55,24,2,87,13,100
,1045,191,0,0,0,0,0,0,10,55,24,2,87,13,100
,1046,191,0,0,0,0,0,0,10,54,25,1,88,13,101
,1047,191,0,0,0,0,0,0,10,54,25,1,88,13,101
,1048,191,0,0,0,0,0,0,10,54,25,1,87,14,101
,1049,191,0,0,0,0,0,0,10,54,25,0,87,15,102
,1050,191,0,0,0,0,0,0,10,54,25,0,88,14,102
,1051,191,0,0,0,0,0,0,9,54,26,0,88,14,102
,1052,190,0,0,0,0,0,0,9,54,26,0,86,15,101
,1053,190,0,0,0,0,0,0,9,52,27,1,86,15,101
,1054,190,0,0,0,0,0,0,9,52,27,1,86,15,101
,1055,191,0,0,0,0,0,0,10,52,27,1,88,13,101
,1056,191,0,0,0,0,0,0,10,52,27,1,89,12,101
,1057,191,0,0,0,0,0,0,10,52,26,2,89,12,101
,1058,191,0,0,0,0,0,0,10,52,26,2,89,12,101
,1059,191,0,0,0,0,0,0,10,52,26,2,90,11,101
,1060,191,0,0,0,0,0,0,10,52,26,2,89,12,101
,1061,192,0,0,0,0,0,0,11,52,26,2,90,11,101
,1062,192,0,0,0,0,0,0,11,52,26,2,90,11,101
,1063,192,0,0,0,0,0,0,11,52,25,3,88,13,101
,1064,191,0,0,0,0,0,0,11,52,24,3,88,13,101
,1065,190,0,0,0,0,0,0,11,52,24,2,88,13,101
,1066,190,0,0,0,0,0,0,11,52,24,2,88,13,101
,1067,190,0,0,0,0,0,0,11,51,25,2,88,13,101
,1068,190,0,0,0,0,0,0,11,51,25,2,88,13,101
,1069,189,0,0,0,0,0,0,10,52,25,2,89,11,100
,1070,189,0,0,0,0,0,0,9,53,24,3,89,11,100
,1071,189,0,0,0,0,0,0,9,53,24,3,89,11,100
,1072,189,0,0,0,0,0,0,9,51,26,3,89,11,100
,1073,190,0,0,0,0,0,0,10,51,26,2,89,12,101
,1074,189,0,0,0,0,0,0,8,51,28,2,87,13,100
,1075,190,0,0,0,0,0,0,9,51,28,2,88,12,100
,1076,190,0,0,0,0,0,0,9,51,28,2,88,12,100
,1077,190,0,0,0,0,0,0,9,51,28,1,89,12,101
,1078,190,0,0,0,0,0,0,9,51,28,1,89,12,101
,1079,189,0,0,0,0,1,0,8,52,28,1,88,12,100
,1080,189,0,0,0,0,0,0,8,50,30,1,88,12,100
,1081,190,0,0,0,0,0,0,9,50,30,1,88,12,100
,1082,190,0,0,0,0,0,0,9,49,31,1,88,12,100
,1083,190,0,0,0,0,0,0,9,49,31,1,87,13,100
,1084,190,0,0,0,0,0,0,8,50,31,1,86,14,100
,1085,190,0,0,0,0,0,0,8,50,31,1,86,14,100
,1086,190,0,0,0,0,0,0,7,51,31,1,86,14,100
,1087,190,0,0,0,0,0,0,7,51,30,2,86,14,100
,1088,190,0,0,0,0,0,0,7,51,30,2,85,15,100
,1089,190,0,0,0,0,0,0,7,50,31,2,85,15,100
,1090,190,0,0,0,0,0,0,8,50,31,1,84,16,100
,1091,190,0,0,0,0,0,0,8,50,31,1,84,16,100
,1092,192,0,0,0,0,0,0,10,49,32,1,84,16,100
,1093,192,0,0,0,0,0,0,10,48,33,1,84,16,100
,1094,191,0,0,0,0,0,1,10,48,33,1,84,15,99
,1095,192,0,0,0,0,0,0,9,49,33,2,84,15,99
,1096,193,0,0,0,0,0,0,10,49,33,1,85,15,100
,1097,193,0,0,0,0,0,0,10,49,33,1,85,15,100
,1098,193,0,0,0,0,0,0,10,49,33,1,85,15,100
,1099,193,0,0,0,0,0,0,10,49,33,1,86,14,100
,1100,193,0,0,0,0,0,0,10,49,33,1,85,15,100
,1101,193,0,0,0,0,0,0,9,50,33,1,84,16,100
,1102,193,0,0,0,0,0,0,9,50,33,1,85,15,100
,1103,192,0,0,0,0,0,0,9,50,32,2,84,15,99
,1104,192,0,0,0,0,0,0,9,50,32,2,84,15,99
,1105,192,0,0,0,0,0,0,9,50,32,2,83,16,99
,1106,192,0,0,0,0,0,0,9,50,32,2,83,16,99
,1107,193,0,0,0,0,0,0,10,50,32,1,84,16,100
,1108,193,0,0,0,0,0,0,10,49,33,1,84,16,100
,1109,193,0,0,0,0,0,0,10,49,33,1,84,16,100
,1110,192,0,0,0,0,0,0,10,49,33,1,82,17,99
,1111,194,0,0,0,0,0,0,11,49,33,2,83,16,99
,1112,195,0,0,0,0,0,0,12,49,33,1,85,15,100
,1113,194,0,0,0,0,0,0,12,49,33,1,84,15,99
,1114,195,0,0,0,0,0,0,12,49,33,2,84,15,99
,1115,195,0,0,0,0,0,0,11,50,33,1,85,15,100
,1116,194,0,0,0,0,0,0,11,50,33,1,84,15,99
,1117,195,0,0,0,0,0,0,11,49,34,2,83,16,99
,1118,195,0,0,0,0,0,0,11,49,34,1,84,16,100
,1119,195,0,0,0,0,0,0,11,49,34,1,84,16,100
,1120,195,0,0,0,0,0,0,11,49,34,1,84,16,100
,1121,195,0,0,0,0,0,0,10,50,34,1,84,16,100
,1122,195,0,0,0,0,0,0,10,50,34,1,84,16,100
,1123,195,0,0,0,0,0,0,10,50,34,0,85,16,101
,1124,195,0,0,0,0,0,0,10,50,34,0,84,17,101
,1125,194,0,0,0,0,0,0,10,49,35,0,83,17,100
,1126,195,0,0,0,0,0,0,10,49,35,1,83,17,100
,1127,195,0,0,0,0,0,0,10,49,35,0,84,17,101
,1128,195,0,0,0,0,0,0,10,49,34,1,84,17,101
,1129,196,0,0,0,0,0,0,11,47,36,1,84,17,101
,1130,196,0,0,0,0,0,0,11,47,36,1,84,17,101
,1131,197,0,0,0,0,0,0,12,46,37,1,85,16,101
,1132,197,0,0,0,0,0,0,12,45,38,1,84,17,101
,1133,197,0,0,0,0,0,0,11,46,38,1,84,17,101
,1134,197,0,0,0,0,0,0,11,46,38,1,84,17,101
,1135,197,0,0,0,0,0,0,10,47,38,1,85,16,101
,1136,197,0,0,0,0,0,0,10,47,38,1,85,16,101
,1137,197,0,0,0,0,0,0,10,47,38,1,85,16,101
,1138,197,0,0,0,0,0,0,10,47,38,1,85,16,101
,1139,197,0,0,0,0,0,0,10,46,39,1,85,16,101
,1140,197,0,0,0,0,0,0,10,46,39,1,86,15,101
,1141,197,0,0,0,0,0,0,9,47,39,1,86,15,101
,1142,198,0,0,0,0,0,0,10,47,39,1,87,14,101
,1143,198,0,0,0,0,0,0,10,47,39,1,87,14,101
,1144,198,0,0,0,0,0,0,10,46,40,1,87,14,101
,1145,199,0,0,0,0,0,0,11,46,40,1,90,11,101
,1146,199,0,0,0,0,0,0,11,46,39,2,90,11,101
,1147,197,0,0,0,0,2,0,11,46,39,2,88,11,99
,1148,198,0,0,0,0,0,0,12,46,39,1,89,11,100
,1149,198,0,0,0,0,0,0,12,46,39,1,88,12,100
,1150,199,0,0,0,0,0,0,12,46,40,1,89,11,100
,1151,199,0,0,0,0,0,0,12,46,40,1,89,11,100
,1152,199,0,0,0,0,0,0,10,48,40,1,89,11,100
,1153,200,0,0,0,0,0,0,11,48,40,1,89,11,100
,1154,200,0,0,0,0,0,0,11,48,40,1,89,11,100
,1155,200,0,0,0,0,0,0,11,48,39,2,89,11,100
,1156,200,0,0,0,0,0,0,10,49,39,2,89,11,100
,1157,200,0,0,0,0,0,0,10,49,39,2,91,9,100
,1158,200,0,0,0,0,0,0,10,49,39,2,90,10,100
,1159,200,0,0,0,0,0,0,10,47,40,3,90,10,100
,1160,200,0,0,0,0,0,0,10,47,40,3,89,11,100
,1161,200,0,0,0,0,0,0,10,46,41,3,89,11,100
,1162,200,0,0,0,0,0,0,10,46,41,3,88,12,100
,1163,199,0,0,0,0,0,0,10,46,41,3,87,12,99
,1164,198,0,0,0,0,0,0,10,46,41,3,85,13,98
,1165,197,0,0,0,0,0,0,10,46,41,3,84,13,97
,1166,198,0,0,0,0,0,0,10,46,41,3,84,14,98
,1167,200,0,0,0,0,0,0,11,47,41,2,86,13,99
,1168,200,0,0,0,0,0,0,11,47,41,2,86,13,99
,1169,200,0,0,0,0,0,0,11,46,42,2,86,13,99
,1170,200,0,0,0,0,0,0,11,46,42,2,86,13,99
,1171,200,0,0,0,0,0,0,10,47,41,3,86,13,99
,1172,201,0,0,0,0,0,0,10,48,41,3,87,12,99
,1173,201,0,0,0,0,0,0,10,48,41,3,88,11,99
,1174,200,0,0,0,0,0,0,10,48,41,3,87,11,98
,1175,201,0,0,0,0,0,0,11,48,41,2,88,11,99
,1176,201,0,0,0,0,0,0,11,47,42,2,88,11,99
,1177,201,0,0,0,0,0,0,11,47,42,2,88,11,99
,1178,201,0,0,0,0,0,0,11,47,42,2,88,11,99
,1179,202,0,0,0,0,0,0,12,47,42,1,89,11,100
,1180,202,0,0,0,0,0,0,12,47,42,1,89,11,100
,1181,202,0,0,0,0,0,0,12,47,42,1,89,11,100
,1182,202,0,0,0,0,0,0,12,47,42,1,89,11,100
,1183,201,0,0,0,0,0,0,12,47,42,1,88,11,99
,1184,202,0,0,0,0,0,0,12,47,42,2,87,12,99
,1185,203,0,0,0,0,0,0,13,47,42,1,88,12,100
,1186,203,0,0,0,0,0,0,13,47,42,1,88,12,100
,1187,203,0,0,0,0,0,0,13,47,42,1,88,12,100
,1188,202,0,0,0,0,0,0,13,46,41,2,88,12,100
,1189,202,0,0,0,0,0,0,12,47,41,2,88,12,100
,1190,202,0,0,0,0,0,0,12,47,41,2,87,13,100
,1191,202,0,0,0,0,0,0,11,48,41,1,89,12,101
,1192,202,0,0,0,0,0,0,11,47,42,1,89,12,101
,1193,202,0,0,0,0,0,0,11,47,41,2,89,12,101
,1194,202,0,0,0,0,0,0,11,46,42,2,89,12,101
,1195,202,0,0,0,0,0,0,11,46,42,2,88,13,101
,1196,202,0,0,0,0,0,0,11,46,42,2,88,13,101
,1197,202,0,0,0,0,0,0,11,45,43,2,87,14,101
,1198,202,0,0,0,0,0,0,11,44,44,2,87,14,101
,1199,201,0,0,0,0,0,0,11,44,44,2,86,14,100
,1200,200,0,0,0,0,0,0,11,44,44,2,86,13,99
,1201,200,0,0,0,0,0,0,11,44,44,2,86,13,99
,1202,200,0,0,0,0,0,0,10,45,44,2,86,13,99
,1203,200,0,0,0,0,0,0,10,45,44,2,86,13,99
,1204,200,0,0,0,0,0,0,10,44,45,2,86,13,99
,1205,200,0,0,0,0,0,0,9,45,45,2,86,13,99
,1206,200,0,0,0,0,0,0,9,45,45,2,86,13,99
,1207,200,0,0,0,0,0,0,9,45,45,2,86,13,99
,1208,201,0,0,0,0,0,0,9,45,46,1,87,13,100
,1209,201,0,0,0,0,0,0,9,45,46,1,87,13,100
,1210,201,0,0,0,0,0,0,8,46,46,1,87,13,100
,1211,201,0,0,0,0,0,0,8,45,47,1,88,12,100
,1212,201,0,0,0,0,0,0,8,45,47,1,88,12,100
,1213,201,0,0,0,0,0,0,7,46,47,0,89,12,101
,1214,201,0,0,0,0,0,0,7,46,47,0,89,12,101
,1215,201,0,0,0,0,0,0,7,46,47,0,88,13,101
,1216,200,0,0,0,0,0,0,7,46,47,0,90,10,100
,1217,202,0,0,0,0,0,0,8,46,47,1,91,9,100
,1218,202,0,0,0,0,0,0,8,46,47,0,93,8,101
,1219,202,0,0,0,0,0,0,8,46,47,0,93,8,101
,1220,202,0,0,0,0,0,0,8,46,47,0,93,8,101
,1221,202,0,0,0,0,0,0,8,46,47,0,94,7,101
,1222,202,0,0,0,0,0,0,8,46,47,0,94,7,101
,1223,202,0,0,0,0,0,0,8,46,47,0,94,7,101
,1224,201,0,0,0,0,0,0,8,46,47,0,93,7,100
,1225,202,0,0,0,0,0,0,8,46,46,2,93,7,100
,1226,202,0,0,0,0,0,0,8,46,46,1,94,7,101
,1227,201,0,0,0,0,0,0,6,48,46,1,94,6,100
,1228,201,0,0,0,0,0,0,6,47,47,1,95,5,100
,1229,201,0,0,0,0,0,0,6,46,48,1,95,5,100
,1230,201,0,0,0,0,0,0,6,46,47,2,94,6,100
,1231,201,0,0,0,0,0,0,6,46,47,2,94,6,100
,1232,201,0,0,0,0,0,0,5,47,47,2,92,8,100
,1233,201,0,0,0,0,0,0,5,47,47,2,92,8,100
,1234,201,0,0,0,0,0,0,5,47,47,2,92,8,100
,1235,201,0,0,0,0,0,0,4,48,46,3,92,8,100
,1236,201,0,0,0,0,0,0,4,48,46,3,92,8,100
,1237,201,0,0,0,0,0,0,4,48,46,3,91,9,100
,1238,201,0,0,0,0,0,0,4,48,46,3,90,10,100
,1239,201,0,0,0,0,0,0,3,49,46,3,89,11,100
,1240,201,0,0,0,0,0,0,3,49,46,3,88,12,100
,1241,201,0,0,0,0,0,0,3,49,46,3,87,13,100
,1242,201,0,0,0,0,0,0,3,49,46,3,87,13,100
,1243,202,0,0,0,0,0,0,4,48,47,3,87,13,100
,1244,203,0,0,0,0,0,0,5,48,47,3,87,13,100
,1245,204,0,0,0,0,0,0,5,49,47,2,88,13,101
,1246,203,0,0,0,0,1,0,5,48,48,2,88,12,100
,1247,203,0,0,0,0,0,0,5,48,48,2,87,13,100
,1248,203,0,0,0,0,0,0,5,48,48,2,87,13,100
,1249,203,0,0,0,0,0,0,5,48,48,2,87,13,100
,1250,202,0,0,0,0,0,0,5,48,46,2,88,13,101
,1251,202,0,0,0,0,0,0,5,47,47,2,88,13,101
,1252,202,0,0,0,0,0,0,5,47,47,2,88,13,101
,1253,202,0,0,0,0,0,0,5,45,49,2,88,13,101
,1254,201,0,0,0,0,0,0,5,45,49,2,87,13,100
,1255,202,0,0,0,0,0,0,6,45,48,2,88,13,101
,1256,202,0,0,0,0,0,0,6,45,48,2,88,13,101
,1257,202,0,0,0,0,0,0,6,45,48,2,88,13,101
,1258,202,0,0,0,0,0,0,6,45,48,2,88,13,101
,1259,201,0,0,0,0,0,0,6,45,48,2,87,13,100
,1260,201,0,0,0,0,0,0,6,45,48,2,87,13,100
,1261,202,0,0,0,0,0,0,7,45,48,2,88,12,100
,1262,202,0,0,0,0,0,0,7,45,48,2,87,13,100
,1263,202,0,0,0,0,0,0,7,45,48,2,86,14,100
,1264,202,0,0,0,0,0,0,7,45,48,2,86,14,100
,1265,202,0,0,0,0,0,0,7,45,47,3,86,14,100
,1266,202,0,0,0,0,0,0,7,45,47,3,86,14,100
,1267,202,0,0,0,0,0,0,7,45,47,3,86,14,100
,1268,202,0,0,0,0,0,0,6,46,47,3,87,13,100
,1269,202,0,0,0,0,0,0,6,46,47,3,87,13,100
,1270,202,0,0,0,0,0,0,6,46,47,2,88,13,101
,1271,202,0,0,0,0,0,0,6,46,47,2,88,13,101
,1272,202,0,0,0,0,0,0,6,46,47,2,87,14,101
,1273,201,0,0,0,0,0,0,6,46,47,2,86,14,100
,1274,201,0,0,0,0,0,0,6,45,48,2,85,15,100
