DISCLAIMER,AnimalModuleReporter.report_daily_animal_population.sim_day (simulation day),AnimalModuleReporter.report_daily_animal_population.num_animals (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.CALF_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.HEIFER_I_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.HEIFER_II_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.HEIFER_III_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.LAC_COW_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.DRY_COW_deaths (animals),AnimalModuleReporter.report_daily_animal_population.num_calves (animals),AnimalModuleReporter.report_daily_animal_population.num_heiferIs (animals),AnimalModuleReporter.report_daily_animal_population.num_heiferIIs (animals),AnimalModuleReporter.report_daily_animal_population.num_heiferIIIs (animals),AnimalModuleReporter.report_daily_animal_population.num_lactating_cows (animals),AnimalModuleReporter.report_daily_animal_population.num_dry_cows (animals),AnimalModuleReporter.report_daily_animal_population.num_cows_total (animals)
,1698,186,0,0,0,0,0,0,4,53,27,2,84,16,100
,1699,186,0,0,0,0,0,0,4,53,27,2,84,16,100
,1700,187,0,0,0,0,0,0,5,53,26,3,84,16,100
,1701,187,0,0,0,0,0,0,5,53,26,3,84,16,100
,1702,187,0,0,0,0,0,0,4,53,27,3,84,16,100
,1703,187,0,0,0,0,0,0,4,53,27,3,84,16,100
,1704,187,0,0,0,0,0,0,4,53,27,3,82,18,100
,1705,188,0,0,0,0,0,0,5,53,27,3,83,17,100
,1706,188,0,0,0,0,0,0,5,52,28,3,83,17,100
,1707,188,0,0,0,0,0,0,6,52,28,3,85,14,99
,1708,188,0,0,0,0,0,0,6,52,28,3,86,13,99
,1709,188,0,0,0,0,0,0,6,51,29,3,86,13,99
,1710,187,0,0,0,0,0,0,6,51,28,3,87,12,99
,1711,187,0,0,0,0,0,0,6,51,28,3,87,12,99
,1712,187,0,0,0,0,0,0,6,51,27,4,87,12,99
,1713,187,0,0,0,0,0,0,6,51,27,4,87,12,99
,1714,187,0,0,0,0,0,0,6,51,27,4,87,12,99
,1715,187,0,0,0,0,0,0,5,52,27,4,87,12,99
,1716,188,0,0,0,0,0,0,6,52,27,3,88,12,100
,1717,188,0,0,0,0,0,0,6,52,27,3,88,12,100
,1718,188,0,0,0,0,0,0,6,52,27,2,90,11,101
,1719,188,0,0,0,0,0,0,6,52,27,2,89,12,101
,1720,188,0,0,0,0,0,0,6,51,28,1,90,12,102
,1721,188,0,0,0,0,0,0,6,51,28,1,90,12,102
,1722,188,0,0,0,0,0,0,6,51,28,1,90,12,102
,1723,188,0,0,0,0,0,0,6,50,29,1,90,12,102
,1724,188,0,0,0,0,0,0,6,50,29,1,90,12,102
,1725,188,0,0,0,0,0,0,6,50,29,1,90,12,102
,1726,187,0,0,0,0,0,0,6,49,30,1,90,11,101
,1727,187,0,0,0,0,0,0,6,48,31,1,90,11,101
,1728,187,0,0,0,0,0,0,6,48,31,1,90,11,101
,1729,187,0,0,0,0,0,0,6,48,31,1,90,11,101
,1730,186,0,0,0,0,1,0,6,48,31,1,89,11,100
,1731,187,0,0,0,0,0,0,7,48,31,1,90,10,100
,1732,187,0,0,0,0,0,0,7,48,31,0,91,10,101
,1733,186,0,0,0,0,0,0,7,47,32,0,90,10,100
,1734,188,0,0,0,0,0,0,8,47,32,1,92,8,100
,1735,188,0,0,0,0,0,0,8,47,32,0,93,8,101
,1736,187,0,0,0,0,0,0,8,47,32,0,92,8,100
,1737,188,0,0,0,0,0,0,7,48,32,1,92,8,100
,1738,188,0,0,0,0,0,0,8,48,31,0,93,8,101
,1739,188,0,0,0,0,0,0,8,48,31,0,95,6,101
,1740,187,0,0,0,0,0,0,8,48,31,0,94,6,100
,1741,188,0,0,0,0,0,0,8,47,32,1,94,6,100
,1742,188,0,0,0,0,0,0,8,47,32,0,94,7,101
,1743,187,0,0,0,0,1,0,8,46,33,0,93,7,100
,1744,188,0,0,0,0,0,0,8,45,34,1,93,7,100
,1745,188,0,0,0,0,0,0,9,45,34,0,93,7,100
,1746,189,0,0,0,0,0,0,9,45,34,1,93,7,100
,1747,190,0,0,0,0,0,0,10,45,34,0,94,7,101
,1748,190,0,0,0,0,0,0,10,44,35,0,94,7,101
,1749,190,0,0,0,0,0,0,10,43,36,0,93,8,101
,1750,190,0,0,0,0,0,0,10,43,36,0,93,8,101
,1751,190,0,0,0,0,0,0,10,43,35,1,93,8,101
,1752,190,0,0,0,0,0,0,10,43,35,1,93,8,101
,1753,189,0,0,0,0,0,0,10,43,35,1,91,9,100
,1754,189,0,0,0,0,0,0,10,43,35,1,91,9,100
,1755,189,0,0,0,0,0,0,10,42,35,2,91,9,100
,1756,189,0,0,0,0,0,0,10,42,35,2,91,9,100
,1757,189,0,0,0,0,0,0,9,43,35,2,91,9,100
,1758,189,0,0,0,0,0,0,9,42,36,2,90,10,100
,1759,189,0,0,0,0,0,0,9,42,36,2,90,10,100
,1760,189,0,0,0,0,0,0,8,43,36,2,90,10,100
,1761,189,0,0,0,0,0,0,8,42,37,2,90,10,100
,1762,189,0,0,0,0,0,0,8,42,37,2,90,10,100
,1763,189,0,0,0,0,0,0,8,42,37,2,90,10,100
,1764,188,0,0,0,0,0,0,8,41,38,2,90,9,99
,1765,188,0,0,0,0,0,0,7,42,38,2,90,9,99
,1766,188,0,0,0,0,0,0,7,42,37,3,90,9,99
,1767,188,0,0,0,0,0,0,6,43,37,3,90,9,99
,1768,188,0,0,0,0,0,0,6,43,37,3,90,9,99
,1769,189,0,0,0,0,0,0,7,43,37,3,91,8,99
,1770,188,0,0,0,0,1,0,7,42,38,3,90,8,98
,1771,189,0,0,0,0,0,0,8,42,37,3,91,8,99
,1772,189,0,0,0,0,0,0,8,42,37,3,90,9,99
,1773,189,0,0,0,0,0,0,8,42,37,3,89,10,99
,1774,188,0,0,0,0,0,0,8,42,37,3,88,10,98
,1775,187,0,0,0,0,0,0,8,42,36,2,89,10,99
,1776,187,0,0,0,0,0,0,7,43,36,2,89,10,99
,1777,187,0,0,0,0,0,0,7,43,36,2,89,10,99
,1778,188,0,0,0,0,0,0,8,43,36,2,90,9,99
,1779,188,0,0,0,0,0,0,8,43,35,3,90,9,99
,1780,188,0,0,0,0,0,0,8,42,36,3,90,9,99
,1781,188,0,0,0,0,0,0,8,42,36,3,90,9,99
,1782,188,0,0,0,0,0,0,8,42,36,3,90,9,99
,1783,188,0,0,0,0,0,0,8,41,37,3,89,10,99
,1784,188,0,0,0,0,0,0,8,41,37,3,87,12,99
,1785,188,0,0,0,0,0,0,8,41,37,3,87,12,99
,1786,188,0,0,0,0,0,0,9,41,37,2,87,12,99
,1787,188,0,0,0,0,0,0,9,41,37,2,86,13,99
,1788,188,0,0,0,0,0,0,9,41,37,2,88,11,99
,1789,187,0,0,0,0,0,0,9,41,37,2,87,11,98
,1790,188,0,0,0,0,0,0,9,41,37,3,87,11,98
,1791,189,0,0,0,0,0,0,9,42,37,1,89,11,100
,1792,189,0,0,0,0,0,0,9,42,37,1,89,11,100
,1793,188,0,0,0,0,0,0,9,42,37,1,89,10,99
,1794,189,0,0,0,0,0,0,8,43,37,2,89,10,99
,1795,188,0,0,0,0,2,0,9,43,37,1,88,10,98
,1796,190,0,0,0,0,0,0,9,42,38,3,86,12,98
,1797,191,0,0,0,0,0,0,10,41,39,1,88,12,100
,1798,190,0,0,0,0,0,0,9,42,39,1,85,14,99
,1799,192,0,0,0,0,0,0,10,42,39,1,85,15,100
,1800,192,0,0,0,0,0,0,10,41,40,0,87,14,101
,1801,192,0,0,0,0,0,0,10,41,40,0,86,15,101
,1802,192,0,0,0,0,0,0,10,41,40,0,86,15,101
,1803,192,0,0,0,0,0,0,10,41,40,0,86,15,101
,1804,192,0,0,0,0,0,0,10,41,39,1,85,16,101
,1805,191,0,0,0,0,0,0,9,42,39,1,84,16,100
,1806,191,0,0,0,0,0,0,9,42,39,1,85,15,100
,1807,191,0,0,0,0,0,0,8,43,39,1,85,15,100
,1808,191,0,0,0,0,0,0,8,43,38,2,85,15,100
,1809,191,0,0,0,0,0,0,8,43,38,2,85,15,100
,1810,190,0,0,0,0,0,0,8,43,37,2,85,15,100
,1811,189,0,0,0,0,0,0,8,43,37,2,83,16,99
,1812,189,0,0,0,0,0,0,8,43,37,2,82,17,99
,1813,189,0,0,0,0,0,0,8,43,37,2,82,17,99
,1814,189,0,0,0,0,0,0,8,43,36,3,82,17,99
,1815,189,0,0,0,0,0,0,8,43,36,3,82,17,99
,1816,189,0,0,0,0,0,0,8,43,35,4,83,16,99
,1817,189,0,0,0,0,0,0,8,43,35,4,83,16,99
,1818,189,0,0,0,0,0,0,8,43,35,4,84,15,99
,1819,189,0,0,0,0,0,0,8,43,35,4,82,17,99
,1820,188,0,0,0,0,1,0,8,43,35,4,81,17,98
,1821,188,0,0,0,0,0,0,8,43,35,4,81,17,98
,1822,188,0,0,0,0,0,0,8,43,35,4,81,17,98
,1823,188,0,0,0,0,0,0,8,43,35,4,81,17,98
,1824,189,0,0,0,0,0,0,9,43,35,3,82,17,99
,1825,189,0,0,0,0,0,0,9,43,35,3,82,17,99
,1826,189,0,0,0,0,0,0,9,43,35,3,82,17,99
,1827,189,0,0,0,0,0,0,9,43,35,3,82,17,99
,1828,189,0,0,0,0,0,0,9,41,37,2,82,18,100
,1829,189,0,0,0,0,0,0,8,42,37,2,82,18,100
,1830,189,0,0,0,0,0,0,8,42,37,2,82,18,100
,1831,189,0,0,0,0,0,0,7,43,37,2,82,18,100
,1832,189,0,0,0,0,0,0,7,43,37,2,81,19,100
,1833,188,0,0,0,0,1,0,7,43,37,2,80,19,99
,1834,189,0,0,0,0,0,0,8,43,36,2,81,19,100
,1835,189,0,0,0,0,0,0,8,43,36,2,81,19,100
,1836,190,0,0,0,0,0,0,9,42,37,1,82,19,101
,1837,189,0,0,0,0,0,0,9,42,37,1,80,20,100
,1838,190,0,0,0,0,0,0,9,42,38,1,82,18,100
,1839,189,0,0,0,0,1,0,9,42,38,1,81,18,99
,1840,190,0,0,0,0,0,0,9,42,38,2,81,18,99
,1841,191,0,0,0,0,0,0,10,42,38,1,83,17,100
,1842,191,0,0,0,0,0,0,10,42,38,1,84,16,100
,1843,191,0,0,0,0,0,0,10,42,38,1,84,16,100
,1844,191,0,0,0,0,0,0,10,42,38,1,84,16,100
,1845,192,0,0,0,0,0,0,11,42,38,1,85,15,100
,1846,192,0,0,0,0,0,0,10,43,38,1,85,15,100
,1847,192,0,0,0,0,0,0,10,43,38,1,85,15,100
,1848,192,0,0,0,0,0,0,10,42,39,1,85,15,100
,1849,193,0,0,0,0,0,0,11,42,39,1,85,15,100
,1850,193,0,0,0,0,0,0,11,42,39,1,86,14,100
,1851,195,0,0,0,0,0,0,12,43,39,1,87,13,100
,1852,195,0,0,0,0,0,0,12,43,39,1,87,13,100
,1853,195,0,0,0,0,0,0,12,43,39,1,87,13,100
,1854,194,0,0,0,0,0,0,12,43,39,0,87,13,100
,1855,195,0,0,0,0,0,0,11,44,39,1,87,13,100
,1856,196,0,0,0,0,0,0,12,44,39,0,88,13,101
,1857,196,0,0,0,0,0,0,11,45,39,0,88,13,101
,1858,196,0,0,0,0,0,0,11,45,39,0,88,13,101
,1859,196,0,0,0,0,0,0,10,45,39,1,88,13,101
,1860,196,0,0,0,0,0,0,10,45,39,1,88,13,101
,1861,196,0,0,0,0,0,0,10,45,39,1,90,11,101
,1862,196,0,0,0,0,0,0,10,45,39,1,90,11,101
,1863,196,0,0,0,0,0,0,10,45,39,1,91,10,101
,1864,195,0,0,0,0,0,0,10,45,39,1,90,10,100
,1865,195,0,0,0,0,0,0,10,45,39,1,91,9,100
,1866,195,0,0,0,0,0,0,10,45,39,1,91,9,100
,1867,195,0,0,0,0,0,0,10,45,38,2,92,8,100
,1868,195,0,0,0,0,0,0,10,45,38,2,91,9,100
,1869,195,0,0,0,0,0,0,10,45,38,2,91,9,100
,1870,194,0,0,0,0,0,0,10,45,38,2,89,10,99
,1871,194,0,0,0,0,0,0,10,45,38,2,89,10,99
,1872,194,0,0,0,0,0,0,10,45,38,2,88,11,99
,1873,194,0,0,0,0,0,0,10,45,37,3,89,10,99
,1874,193,0,0,0,0,0,0,10,45,37,3,88,10,98
,1875,193,0,0,0,0,0,0,10,45,37,3,88,10,98
,1876,194,0,0,0,0,0,0,11,45,37,3,89,9,98
,1877,195,0,0,0,0,0,0,13,45,37,3,90,7,97
,1878,196,0,0,0,0,0,0,13,45,37,4,90,7,97
,1879,198,0,0,0,0,0,0,15,45,35,4,92,7,99
,1880,198,0,0,0,0,0,0,15,45,35,4,92,7,99
,1881,198,0,0,0,0,0,0,15,45,35,4,92,7,99
,1882,197,0,0,0,0,0,0,15,45,34,4,92,7,99
,1883,197,0,0,0,0,0,0,15,44,35,4,92,7,99
,1884,197,0,0,0,0,0,0,14,45,35,4,92,7,99
,1885,197,0,0,0,0,0,0,14,43,37,4,92,7,99
,1886,197,0,0,0,0,0,0,14,43,37,4,92,7,99
,1887,197,0,0,0,0,0,0,14,43,36,4,93,7,100
,1888,196,0,0,0,0,0,0,14,43,36,3,93,7,100
,1889,196,0,0,0,0,0,0,14,43,36,3,93,7,100
,1890,196,0,0,0,0,0,0,14,43,36,3,93,7,100
,1891,196,0,0,0,0,0,0,14,42,37,3,93,7,100
,1892,196,0,0,0,0,0,0,14,42,37,3,92,8,100
,1893,196,0,0,0,0,0,0,14,42,37,2,93,8,101
,1894,196,0,0,0,0,0,0,13,43,37,2,94,7,101
,1895,195,0,0,0,0,1,0,13,43,37,2,93,7,100
,1896,195,0,0,0,0,0,0,12,44,37,2,93,7,100
,1897,195,0,0,0,0,0,0,12,44,36,3,93,7,100
,1898,195,0,0,0,0,0,0,11,45,36,3,91,9,100
,1899,196,0,0,0,0,0,0,12,44,37,1,92,10,102
,1900,195,0,0,0,0,0,0,12,44,37,1,91,10,101
,1901,195,0,0,0,0,0,0,11,45,37,1,91,10,101
,1902,195,0,0,0,0,0,0,11,45,37,1,91,10,101
,1903,195,0,0,0,0,0,0,11,45,37,1,91,10,101
,1904,194,0,0,0,0,0,0,11,45,36,1,89,12,101
,1905,193,0,0,0,0,0,0,10,46,36,1,87,13,100
,1906,193,0,0,0,0,0,0,10,45,37,1,87,13,100
,1907,193,0,0,0,0,0,0,10,45,37,1,87,13,100
,1908,193,0,0,0,0,0,0,10,45,37,1,87,13,100
,1909,192,0,0,0,0,0,0,9,46,37,1,86,13,99
,1910,193,0,0,0,0,0,0,9,46,37,2,86,13,99
,1911,194,0,0,0,0,0,0,8,48,37,1,87,13,100
,1912,194,0,0,0,0,0,0,8,48,37,1,86,14,100
,1913,194,0,0,0,0,0,0,8,48,37,1,85,15,100
,1914,194,0,0,0,0,0,0,8,47,38,1,85,15,100
,1915,193,0,0,0,0,0,0,8,47,38,1,86,13,99
,1916,194,0,0,0,0,0,0,7,48,38,2,86,13,99
,1917,196,0,0,0,0,0,0,9,47,39,0,88,13,101
,1918,196,0,0,0,0,0,0,9,47,39,0,88,13,101
,1919,196,0,0,0,0,0,0,9,46,40,0,88,13,101
,1920,196,0,0,0,0,0,0,9,46,40,0,87,14,101
,1921,196,0,0,0,0,0,0,9,46,40,0,87,14,101
,1922,196,0,0,0,0,0,0,9,46,40,0,86,15,101
,1923,196,0,0,0,0,0,0,9,46,40,0,86,15,101
,1924,195,0,0,0,0,0,0,9,45,41,0,85,15,100
,1925,196,0,0,0,0,0,0,9,45,41,1,85,15,100
,1926,196,0,0,0,0,0,0,9,45,41,0,86,15,101
,1927,196,0,0,0,0,0,0,9,45,41,0,86,15,101
,1928,195,0,0,0,0,0,0,9,45,41,0,86,14,100
,1929,197,0,0,0,0,0,0,10,45,41,1,87,13,100
,1930,197,0,0,0,0,0,0,10,45,41,0,87,14,101
,1931,197,0,0,0,0,0,0,10,45,41,0,88,13,101
,1932,197,0,0,0,0,0,0,10,45,40,1,88,13,101
,1933,197,0,0,0,0,0,0,10,45,40,1,88,13,101
,1934,197,0,0,0,0,0,0,10,45,40,1,88,13,101
,1935,197,0,0,0,0,0,0,10,44,41,1,88,13,101
,1936,197,0,0,0,0,0,0,9,45,41,1,88,13,101
,1937,197,0,0,0,0,0,0,7,47,41,1,88,13,101
,1938,197,0,0,0,0,0,0,7,47,41,1,88,13,101
,1939,197,0,0,0,0,0,0,5,49,41,1,88,13,101
,1940,197,0,0,0,0,0,0,5,49,41,1,88,13,101
,1941,197,0,0,0,0,0,0,5,49,41,1,87,14,101
,1942,197,0,0,0,0,0,0,5,48,42,1,87,14,101
,1943,197,0,0,0,0,0,0,5,48,42,1,87,14,101
,1944,197,0,0,0,0,0,0,5,48,42,1,87,14,101
,1945,197,0,0,0,0,0,0,5,48,42,1,87,14,101
,1946,197,0,0,0,0,0,0,5,48,42,1,87,14,101
,1947,198,0,0,0,0,0,0,6,48,42,1,88,13,101
,1948,198,0,0,0,0,0,0,6,48,42,1,88,13,101
,1949,197,0,0,0,0,0,0,6,48,41,2,86,14,100
,1950,197,0,0,0,0,0,0,6,48,41,2,86,14,100
,1951,197,0,0,0,0,0,0,6,48,41,2,86,14,100
,1952,197,0,0,0,0,0,0,6,48,41,1,88,13,101
,1953,197,0,0,0,0,0,0,6,48,41,1,88,13,101
,1954,197,0,0,0,0,0,0,6,48,41,1,88,13,101
,1955,198,0,0,0,0,0,0,7,48,41,1,89,12,101
,1956,198,0,0,0,0,0,0,7,48,41,1,89,12,101
,1957,198,0,0,0,0,0,0,7,47,42,1,90,11,101
,1958,198,0,0,0,0,0,0,7,47,42,1,90,11,101
,1959,198,0,0,0,0,0,0,6,47,43,1,90,11,101
,1960,198,0,0,0,0,0,0,6,47,43,1,90,11,101
,1961,198,0,0,0,0,0,0,6,47,43,1,89,12,101
,1962,198,0,0,0,0,0,0,6,47,43,1,89,12,101
,1963,198,0,0,0,0,0,0,6,47,43,1,89,12,101
,1964,198,0,0,0,0,0,0,6,46,44,1,89,12,101
,1965,199,0,0,0,0,0,0,7,45,45,1,90,11,101
,1966,200,0,0,0,0,0,0,8,45,45,1,91,10,101
,1967,200,0,0,0,0,0,0,8,45,45,1,91,10,101
,1968,200,0,0,0,0,0,0,8,44,46,1,91,10,101
,1969,198,0,0,0,0,0,0,8,44,45,0,91,10,101
,1970,200,0,0,0,0,0,0,10,44,45,0,93,8,101
,1971,200,0,0,0,0,0,0,9,45,45,0,93,8,101
,1972,199,0,0,0,0,1,0,9,45,45,0,92,8,100
,1973,200,0,0,0,0,0,0,9,45,45,1,91,9,100
,1974,200,0,0,0,0,0,0,9,45,44,1,92,9,101
,1975,200,0,0,0,0,0,0,9,45,44,1,92,9,101
,1976,200,0,0,0,0,0,0,9,45,44,1,92,9,101
,1977,200,0,0,0,0,0,0,7,47,44,1,92,9,101
,1978,200,0,0,0,0,0,0,7,46,45,1,90,11,101
,1979,200,0,0,0,0,0,0,7,46,45,1,90,11,101
,1980,200,0,0,0,0,0,0,7,46,45,1,91,10,101
,1981,201,0,0,0,0,0,0,8,46,45,1,91,10,101
,1982,201,0,0,0,0,0,0,8,46,45,1,91,10,101
,1983,201,0,0,0,0,0,0,8,46,45,1,91,10,101
,1984,202,0,0,0,0,0,0,9,46,45,1,92,9,101
,1985,202,0,0,0,0,0,0,9,46,45,1,92,9,101
,1986,202,0,0,0,0,0,0,9,46,45,1,91,10,101
,1987,202,0,0,0,0,0,0,9,46,44,2,91,10,101
,1988,201,0,0,0,0,0,0,9,46,44,2,90,10,100
,1989,201,0,0,0,0,0,0,8,47,44,2,90,10,100
,1990,201,0,0,0,0,0,0,8,47,43,3,89,11,100
,1991,201,0,0,0,0,0,0,8,45,45,3,89,11,100
,1992,201,0,0,0,0,0,0,8,45,45,3,89,11,100
,1993,201,0,0,0,0,0,0,8,45,45,3,89,11,100
,1994,201,0,0,0,0,0,0,8,45,44,3,90,11,101
,1995,200,0,0,0,0,0,0,8,45,44,2,90,11,101
,1996,200,0,0,0,0,0,0,8,45,44,2,90,11,101
,1997,200,0,0,0,0,0,0,8,45,44,2,90,11,101
,1998,200,0,0,0,0,0,0,8,45,43,3,90,11,101
,1999,199,0,0,0,0,0,0,8,45,43,2,90,11,101
,2000,199,0,0,0,0,0,0,8,45,43,2,89,12,101
,2001,200,0,0,0,0,0,0,9,45,43,2,91,10,101
,2002,200,0,0,0,0,0,0,9,45,43,2,91,10,101
,2003,200,0,0,0,0,0,0,9,45,43,2,90,11,101
,2004,198,0,0,0,0,0,0,9,45,42,2,89,11,100
,2005,198,0,0,0,0,0,0,9,43,44,2,89,11,100
,2006,198,0,0,0,0,0,0,9,43,44,2,89,11,100
,2007,197,0,0,0,0,0,0,8,44,44,1,90,10,100
,2008,197,0,0,0,0,0,0,8,44,44,1,90,10,100
,2009,197,0,0,0,0,0,0,8,43,45,1,90,10,100
,2010,197,0,0,0,0,0,0,8,43,45,0,91,10,101
,2011,197,0,0,0,0,0,0,8,42,46,0,91,10,101
,2012,197,0,0,0,0,0,0,8,42,46,0,91,10,101
,2013,197,0,0,0,0,0,0,8,42,46,0,90,11,101
,2014,197,0,0,0,0,0,0,8,42,46,0,90,11,101
,2015,197,0,0,0,0,0,0,7,43,46,0,90,11,101
,2016,196,0,0,0,0,0,0,7,43,46,0,89,11,100
,2017,197,0,0,0,0,0,0,7,43,46,1,89,11,100
,2018,198,0,0,0,0,0,0,8,43,46,0,90,11,101
,2019,198,0,0,0,0,0,0,8,43,46,0,90,11,101
,2020,197,0,0,0,0,0,0,8,43,46,0,90,10,100
,2021,198,0,0,0,0,0,0,8,43,45,2,90,10,100
,2022,199,0,0,0,0,0,0,9,42,46,1,91,10,101
,2023,197,0,0,0,0,0,0,9,42,46,1,89,10,99
,2024,198,0,0,0,0,0,0,9,42,46,2,89,10,99
,2025,199,0,0,0,0,0,0,9,43,46,1,90,10,100
,2026,199,0,0,0,0,0,0,8,44,45,2,90,10,100
,2027,199,0,0,0,0,0,0,8,44,45,2,89,11,100
,2028,199,0,0,0,0,0,0,8,44,45,2,88,12,100
,2029,199,0,0,0,0,0,0,8,44,45,2,88,12,100
,2030,199,0,0,0,0,0,0,6,46,45,2,89,11,100
,2031,199,0,0,0,0,0,0,6,46,45,2,88,12,100
,2032,199,0,0,0,0,0,0,6,46,45,2,89,11,100
,2033,199,0,0,0,0,0,0,6,46,45,2,89,11,100
,2034,199,0,0,0,0,0,0,6,46,45,2,89,11,100
,2035,199,0,0,0,0,0,0,6,45,46,2,89,11,100
,2036,199,0,0,0,0,0,0,6,45,46,2,90,10,100
,2037,199,0,0,0,0,0,0,6,45,45,3,90,10,100
,2038,198,0,0,0,0,0,0,6,45,44,4,89,10,99
,2039,198,0,0,0,0,0,0,6,45,43,5,89,10,99
,2040,197,0,0,0,0,0,0,6,45,43,4,89,10,99
,2041,197,0,0,0,0,0,0,5,46,42,4,90,10,100
,2042,197,0,0,0,0,0,0,6,46,42,3,91,9,100
,2043,197,0,0,0,0,0,0,6,46,42,3,91,9,100
,2044,197,0,0,0,0,0,0,5,47,42,3,90,10,100
,2045,197,0,0,0,0,0,0,5,47,41,4,90,10,100
,2046,197,0,0,0,0,0,0,6,47,41,2,91,10,101
,2047,197,0,0,0,0,0,0,6,47,41,2,91,10,101
,2048,197,0,0,0,0,0,0,6,47,41,2,91,10,101
,2049,197,0,0,0,0,0,0,6,47,41,2,91,10,101
,2050,196,0,0,0,0,0,0,6,47,41,2,90,10,100
,2051,196,0,0,0,0,0,0,6,47,41,2,90,10,100
,2052,196,0,0,0,0,0,0,6,47,40,3,89,11,100
,2053,196,0,0,0,0,0,0,6,47,40,3,89,11,100
,2054,196,0,0,0,0,0,0,6,47,40,3,89,11,100
,2055,195,0,0,0,0,0,0,6,47,40,3,89,10,99
,2056,195,0,0,0,0,0,0,6,47,40,3,89,10,99
,2057,195,0,0,0,0,0,0,6,46,41,2,89,11,100
,2058,196,0,0,0,0,0,0,7,46,41,1,90,11,101
,2059,196,0,0,0,0,0,0,7,46,40,2,90,11,101
,2060,196,0,0,0,0,0,0,7,46,40,2,89,12,101
,2061,195,0,0,0,0,0,0,6,47,40,2,88,12,100
,2062,195,0,0,0,0,0,0,6,47,40,2,88,12,100
,2063,195,0,0,0,0,0,0,6,47,40,2,89,11,100
,2064,195,0,0,0,0,0,0,6,47,40,2,89,11,100
,2065,195,0,0,0,0,0,0,6,47,40,2,89,11,100
,2066,195,0,0,0,0,0,0,6,47,39,3,89,11,100
,2067,195,0,0,0,0,0,0,6,47,39,3,89,11,100
,2068,195,0,0,0,0,0,0,6,47,38,4,89,11,100
,2069,194,0,0,0,0,0,0,6,47,37,4,90,10,100
,2070,193,0,0,0,0,0,0,6,47,37,3,90,10,100
,2071,193,0,0,0,0,0,0,6,47,37,3,89,11,100
,2072,194,0,0,0,0,0,0,7,47,37,2,90,11,101
,2073,194,0,0,0,0,0,0,7,47,36,3,90,11,101
,2074,193,0,0,0,0,0,0,7,47,36,2,90,11,101
,2075,193,0,0,0,0,0,0,7,47,36,2,90,11,101
,2076,193,0,0,0,0,0,0,7,47,36,2,89,12,101
,2077,193,0,0,0,0,0,0,7,46,37,2,89,12,101
,2078,192,0,0,0,0,0,0,6,47,36,2,88,13,101
,2079,192,0,0,0,0,0,0,6,47,36,1,88,14,102
,2080,192,0,0,0,0,0,0,6,46,37,1,89,13,102
,2081,192,0,0,0,0,0,0,6,46,37,1,86,16,102
,2082,192,0,0,0,0,0,0,5,47,37,1,86,16,102
,2083,192,0,0,0,0,0,0,5,47,37,1,85,17,102
,2084,192,0,0,0,0,0,0,5,47,36,2,84,18,102
,2085,191,0,0,0,0,0,0,4,47,37,1,84,18,102
,2086,189,0,0,0,0,1,0,4,47,36,0,84,18,102
,2087,189,0,0,0,0,0,0,4,46,37,0,84,18,102
,2088,189,0,0,0,0,0,0,4,46,37,0,83,19,102
,2089,189,0,0,0,0,0,0,4,46,37,0,83,19,102
,2090,190,0,0,0,0,0,0,5,46,36,1,83,19,102
,2091,190,0,0,0,0,0,0,5,46,36,1,83,19,102
,2092,191,0,0,0,0,0,0,6,46,36,1,85,17,102
,2093,191,0,0,0,0,0,0,6,46,36,1,84,18,102
,2094,191,0,0,0,0,0,0,6,46,36,1,84,18,102
,2095,191,0,0,0,0,0,0,6,46,36,1,84,18,102
,2096,191,0,0,0,0,0,0,6,45,37,1,84,18,102
,2097,191,0,0,0,0,0,0,6,45,37,1,84,18,102
,2098,191,0,0,0,0,0,0,6,45,37,1,84,18,102
,2099,191,0,0,0,0,0,0,6,45,37,1,84,18,102
,2100,191,0,0,0,0,0,0,6,45,37,1,84,18,102
,2101,191,0,0,0,0,0,0,6,45,37,1,84,18,102
,2102,191,0,0,0,0,0,0,5,46,37,1,84,18,102
,2103,191,0,0,0,0,0,0,5,46,37,1,84,18,102
,2104,191,0,0,0,0,0,0,5,46,37,1,84,18,102
,2105,191,0,0,0,0,0,0,5,46,37,1,84,18,102
,2106,191,0,0,0,0,0,0,4,47,36,2,84,18,102
,2107,190,0,0,0,0,0,0,4,47,36,1,84,18,102
,2108,191,0,0,0,0,0,0,5,47,35,2,85,17,102
,2109,190,0,0,0,0,0,0,5,47,34,2,86,16,102
,2110,190,0,0,0,0,0,0,6,47,34,0,87,16,103
,2111,190,0,0,0,0,0,0,6,46,34,1,87,16,103
,2112,189,0,0,0,0,0,0,6,46,34,0,88,15,103
,2113,189,0,0,0,0,0,0,6,46,34,0,88,15,103
,2114,189,0,0,0,0,0,0,6,45,35,0,88,15,103
,2115,188,0,0,0,0,1,0,6,45,35,0,87,15,102
,2116,188,0,0,0,0,0,0,6,45,35,0,87,15,102
,2117,188,0,0,0,0,0,0,6,45,35,0,86,16,102
